#--- new collection started at 14:32:35---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.50   0.0135   17   11.6440   2327.1372   296.2553   2.1062   7.0862  253.49875451070918
FM   3.50   0.0135   18   20.3894   2463.8263   293.1442   0.5738   2.2276  253.52369248462395
FM   3.50   0.0135   19   30.0533   2594.0450   290.2960   2.7804   10.0817  253.54763049911392
FM   3.50   0.0135   21   51.3818   2859.0536   284.2815   7.5954   25.8083  253.59270585427518
#--- new collection started at 15:08:54---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.50   0.0140   17   11.8393   2276.5341   293.6009   2.0377   6.9078  254.60489859618343
FM   3.50   0.0140   18   20.7912   2414.2452   290.4675   0.6554   2.5351  254.62991132911148
FM   3.50   0.0140   19   31.9598   2561.7151   287.0699   3.2544   11.6810  254.65392200240842
FM   3.50   0.0140   20   41.4439   2678.3839   284.2885   5.4197   18.8208  254.6769767063042
FM   3.50   0.0140   21   51.1275   2795.6845   281.5714   7.5856   25.7572  254.69913838526233
#--- new collection started at 15:11:37---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.50   0.0200   18   28.8404   1883.3536   257.5647   2.6565   9.6264  269.62133835364443
#--- new collection started at 15:14:02---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:16:56---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.50   0.0247   12   46.9778   794.3535   267.3014   15.0443   43.1234  270.7662369117362
FM   3.50   0.0247   13   35.4575   931.5111   263.3162   12.0805   34.5268  270.79678664630535
FM   3.50   0.0247   15   10.7875   1244.7606   254.3558   5.3170   14.0101  270.8541348134497
FM   3.50   0.0247   16   10.5096   1382.0110   250.3204   2.3254   7.5486  270.88106144395437
FM   3.50   0.0247   17   21.9648   1530.8247   245.8797   1.1042   4.1846  270.9069034851551
FM   3.50   0.0247   18   34.8907   1674.0226   241.9920   4.1223   14.4941  270.9317265727058
FM   3.50   0.0247   19   45.0762   1778.7964   238.8930   6.4527   21.9894  270.95558951459327
#--- new collection started at 15:19:23---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.50   0.0300   11   50.8065   500.8827   253.5357   15.9897   45.3704  271.705375617976
FM   3.50   0.0300   12   36.7033   659.1867   248.5892   12.3604   35.1837  271.73463117927287
FM   3.50   0.0300   14   11.1542   959.7714   239.0514   5.3906   14.2661  271.7897700707238
FM   3.50   0.0300   15   10.1071   1089.0113   235.0752   2.4240   7.7421  271.81575367227316
#--- new collection started at 15:21:37---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.50   0.0344   10   42.6751   435.5775   241.0258   13.8648   39.2147  265.7066965358625
FM   3.50   0.0344   11   27.9013   592.6206   235.7685   10.0825   28.3786  265.7330938819012
FM   3.50   0.0344   13   8.6161   873.2478   226.5769   3.3394   9.4995  265.7831151861585
FM   3.50   0.0344   15   33.2501   1164.1575   216.7712   3.8825   13.6465  265.82959927848475
#--- new collection started at 15:23:55---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.50   0.0400   8   48.9826   181.7658   231.4924   15.4879   42.1926  258.83106048736516
FM   3.50   0.0400   9   33.1923   342.1231   225.6719   11.4067   31.9617  258.85504499275044
FM   3.50   0.0400   10   17.3644   505.8288   219.9842   7.2835   19.8601  258.8783033255014
#--- new collection started at 15:25:47---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.50   0.0450   7   60.3232   42.4998   229.1032   18.5322   40.6372  249.96161065299546
FM   3.50   0.0450   8   43.3477   132.6943   222.6799   14.0532   37.6456  249.98293957731684
FM   3.50   0.0450   10   11.5491   457.1404   210.7066   5.5671   14.6441  250.02405429639126
FM   3.50   0.0450   11   11.9611   605.6606   205.3212   1.7082   5.9212  250.04380003923637
FM   3.50   0.0450   12   24.5486   732.7317   200.6878   1.7933   6.6147  250.062998499823
#--- new collection started at 15:27:30---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:29:18---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:30:51---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:32:07---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:02---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:49---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:36---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:48---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:58---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:07---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:16---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:33:12---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0080   15   13.6219   3381.0667   335.6615   0.4400   1.7024  217.60834655630072
FM   3.60   0.0080   16   21.9985   3523.4931   332.8776   2.0998   7.6195  217.62844742831646
FM   3.60   0.0080   18   39.2228   3778.7430   327.8544   6.1106   20.7834  217.666536273452
FM   3.60   0.0080   20   56.3593   4015.1715   323.1653   9.8665   32.6690  217.70203075479805
#--- new collection started at 14:35:09---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:36:26---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:37:40---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:39:15---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:40:43---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:42:15---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:44:02---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0025   22   43.9252   5646.4291   402.8628   4.5927   16.4498  194.0627456937382
#--- new collection started at 14:45:53---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0030   20   49.7908   5196.2695   375.5793   7.5146   25.6389  200.4784058879096
#--- new collection started at 14:47:56---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0036   10   36.5754   3813.9535   401.5476   11.7070   34.6282  200.3833565685637
#--- new collection started at 14:50:00---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:51:56---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0050   16   32.6606   4191.6478   350.3006   4.4665   15.5280  209.68781081266818
FM   3.60   0.0050   18   48.5154   4425.6292   345.8805   7.9546   26.7662  209.72042850199153
#--- new collection started at 14:54:13---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0060   11   19.5693   3416.2490   364.5785   6.9929   20.2903  209.63990063245606
FM   3.60   0.0060   16   31.0644   4165.5621   350.8025   4.0771   14.2575  209.7323611599154
FM   3.60   0.0060   17   38.7084   4280.1919   348.4918   5.8183   19.9195  209.7490684785096
FM   3.60   0.0060   19   55.4531   4523.0796   343.9332   9.4399   31.4725  209.7808819500072
#--- new collection started at 14:56:24---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0070   13   12.4927   3315.8358   351.4241   4.8427   13.8080  213.66667419998691
FM   3.60   0.0070   15   13.7298   3618.4342   345.6196   0.4519   1.7475  213.70702475988477
FM   3.60   0.0070   20   55.6326   4256.3646   333.2966   9.6171   31.9511  213.79632419085425
#--- new collection started at 14:58:41---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:01:29---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:04:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:06:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0135   14   11.1470   2306.4351   303.5277   4.2159   12.0979  233.70469217683228
FM   3.60   0.0135   15   9.7702   2463.2109   300.2108   1.5059   5.1939  233.72906228968048
FM   3.60   0.0135   17   26.2401   2727.7459   294.4477   3.2644   11.4873  233.77498085727356
FM   3.60   0.0135   18   37.1463   2873.0986   291.3046   5.8322   19.7859  233.79662117622786
FM   3.60   0.0135   20   55.9698   3109.4156   286.0985   10.0576   33.0277  233.83752488992835
#--- new collection started at 15:09:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:11:43---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0200   14   16.1673   2163.1644   303.0739   5.8374   16.8830  235.17068822523714
FM   3.60   0.0200   15   8.7967   2323.5753   299.5250   2.9886   8.8485  235.19560008021764
FM   3.60   0.0200   16   13.1820   2478.7923   296.1161   0.4486   1.7326  235.21951931478165
FM   3.60   0.0200   19   40.6354   2856.2384   287.6927   6.6206   22.2866  235.28589472073654
#--- new collection started at 15:14:03---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0216   14   10.9338   1563.6729   266.5150   4.1125   11.7991  247.80332177431276
FM   3.60   0.0216   15   10.2599   1712.0041   262.6907   1.1519   4.1239  247.82893433737945
#--- new collection started at 15:17:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0247   11   41.1329   1005.1500   268.4145   12.3105   36.2767  249.00446879673154
FM   3.60   0.0247   12   26.6320   1183.1104   263.4713   8.5537   25.1418  249.0322600148356
FM   3.60   0.0247   13   16.3283   1312.7037   259.7569   5.7810   16.7479  249.05896937424797
FM   3.60   0.0247   16   27.5273   1758.1525   247.5783   3.7229   12.9224  249.13298935085913
FM   3.60   0.0247   17   38.4459   1878.4679   244.2668   6.2945   21.1076  249.15580402096944
#--- new collection started at 15:19:29---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0300   10   41.0889   747.9803   253.4131   12.2580   35.9712  249.8371895283634
FM   3.60   0.0300   14   18.5847   1354.9985   234.9462   1.6039   5.8626  249.9368931999475
FM   3.60   0.0300   15   29.7778   1477.4919   231.6067   4.2748   14.6785  249.95958326098832
#--- new collection started at 15:21:41---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0344   7   54.3460   254.0755   236.9614   15.7016   44.3241  238.04978961812478
FM   3.60   0.0344   8   36.4148   442.2400   230.6000   11.0910   32.2004  238.07172655419578
FM   3.60   0.0344   9   21.1695   601.8083   224.9926   7.1042   20.6073  238.09310450465438
FM   3.60   0.0344   11   14.9574   909.4825   214.6130   0.7352   2.7916  238.13406682281132
#--- new collection started at 15:23:57---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.60   0.0400   7   51.3298   285.7675   235.9214   14.9350   42.4733  238.2283823537756
FM   3.60   0.0400   8   33.9456   467.6487   229.5582   10.4184   30.3174  238.2503174061625
FM   3.60   0.0400   11   16.4089   925.2374   214.1249   1.0601   3.9605  238.31254582138305
#--- new collection started at 15:25:49---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:27:31---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:29:19---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:30:53---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:32:07---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:03---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:52---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:36---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:49---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:59---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:07---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:16---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:33:14---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:35:11---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:36:26---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:37:40---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:39:17---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:40:45---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:42:18---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:44:02---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:45:57---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:47:56---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0036   12   14.0742   4453.7025   397.0161   4.6750   13.9035  187.35816847508102
FM   3.70   0.0036   18   36.2092   5222.9663   382.9710   5.8610   19.8966  187.4375137489168
#--- new collection started at 14:50:01---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0040   12   9.8906   4346.9955   386.4488   3.1431   9.4768  189.16184610304518
FM   3.70   0.0040   18   44.0758   5131.9478   372.0103   7.8520   26.1563  189.2434593533833
FM   3.70   0.0040   19   50.7697   5227.4631   370.1212   9.2249   30.5362  189.25576516292065
#--- new collection started at 14:52:00---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0050   11   12.5694   4002.2273   376.3821   3.9986   12.0281  192.27952197821404
FM   3.70   0.0050   13   12.9866   4336.4998   370.6641   0.8154   3.0622  192.31028681472287
#--- new collection started at 14:54:18---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0060   12   8.7663   3693.6719   351.3201   0.9738   3.4962  198.88933242033082
FM   3.70   0.0060   15   32.4353   4141.5510   342.9927   5.8680   19.5692  198.93949254494592
FM   3.70   0.0060   16   41.7972   4285.4425   340.3927   8.0086   26.3223  198.9551911319803
#--- new collection started at 14:56:30---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0070   13   14.2179   3836.3528   348.7304   1.3249   4.8295  198.9402121105803
#--- new collection started at 14:58:42---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0095   14   20.7300   3246.6935   316.9516   3.2402   11.1009  209.10444177230855
FM   3.70   0.0095   16   40.2125   3531.7671   311.3682   7.8795   25.7610  209.1423872939682
FM   3.70   0.0095   17   50.1688   3670.2401   308.7334   10.1223   32.7235  209.1603855212797
FM   3.70   0.0095   18   59.6481   3796.4488   306.0776   12.2423   39.2235  209.17778022145265
#--- new collection started at 15:01:30---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0100   14   20.2505   3238.5564   317.0789   3.1167   10.7040  209.12133369278368
FM   3.70   0.0100   16   38.9564   3513.2423   311.6942   7.5860   24.8471  209.1593815388308
FM   3.70   0.0100   17   49.0879   3654.2080   308.9467   9.8875   31.9949  209.17742594776766
FM   3.70   0.0100   18   58.4271   3780.1393   306.4949   11.9479   38.3364  209.19486293097484
#--- new collection started at 15:04:09---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0125   10   34.3283   2203.8115   319.6534   9.4717   28.9246  214.15553946284473
FM   3.70   0.0125   11   23.7633   2365.7846   316.0586   6.6666   20.4425  214.17938556468465
FM   3.70   0.0125   15   23.6486   2991.1690   303.2769   3.9784   13.4557  214.26648377303098
FM   3.70   0.0125   17   42.6952   3256.5908   297.9729   8.4606   27.5332  214.3054841290739
#--- new collection started at 15:06:13---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0135   12   18.4403   2345.5316   309.3396   5.2222   16.0398  216.53406106923245
FM   3.70   0.0135   15   18.9996   2807.3615   299.6827   2.8084   9.6993  216.60057423038944
FM   3.70   0.0135   16   28.1814   2939.1779   296.9495   5.0757   16.9342  216.6211368861821
FM   3.70   0.0135   19   57.0771   3316.8547   288.8259   11.7061   37.4851  216.67854090009368
#--- new collection started at 15:09:09---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0140   12   18.0176   2299.8983   306.7390   5.1112   15.6958  217.38101044897033
FM   3.70   0.0140   14   11.2708   2620.6224   299.8130   0.6815   2.5646  217.42644883283498
#--- new collection started at 15:11:48---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0200   13   11.3895   1797.8397   274.3549   3.0643   9.5616  228.78864255335992
FM   3.70   0.0200   17   41.7877   2376.3695   260.1887   8.3680   27.0825  228.880180965365
#--- new collection started at 15:14:13---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0216   12   27.6716   1480.4329   275.8264   7.6421   23.3517  228.5386056860272
FM   3.70   0.0216   14   8.5544   1823.5838   267.2137   0.9071   3.2690  228.58781941381457
#--- new collection started at 15:17:06---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0247   9   46.8485   1073.9154   273.3935   12.5866   37.9565  229.63187058567843
FM   3.70   0.0247   13   12.4783   1732.2063   255.9346   1.1247   4.1080  229.72994291144946
FM   3.70   0.0247   14   23.6896   1877.6967   252.1429   4.0751   13.6938  229.7522642855297
FM   3.70   0.0247   15   33.8310   1994.5790   249.0071   6.5247   21.3516  229.7737824655906
#--- new collection started at 15:19:37---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0300   9   15.2771   1017.3957   238.2216   4.3211   13.2425  225.35105714841893
FM   3.70   0.0300   10   8.8317   1185.0301   232.9585   0.6036   2.2533  225.37198673679856
#--- new collection started at 15:21:42---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0344   8   32.3185   817.9745   244.1558   8.8444   26.7869  225.4618440103432
FM   3.70   0.0344   9   17.7053   986.0814   238.9936   4.9886   15.2594  225.48357689922236
FM   3.70   0.0344   12   29.6375   1439.6122   225.2440   5.5388   18.2299  225.54485394832955
#--- new collection started at 15:23:58---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0400   8   16.2391   790.9045   226.7143   4.6364   14.1374  219.46450417927954
FM   3.70   0.0400   10   18.7634   1094.7066   216.8121   2.8343   9.7171  219.50145061280548
#--- new collection started at 15:25:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0450   6   44.3862   374.7343   230.3990   12.1122   35.6825  211.98386068072443
FM   3.70   0.0450   9   15.1693   927.7438   211.4306   1.8271   6.4614  212.0329848501607
#--- new collection started at 15:27:31---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.70   0.0500   4   47.6560   233.0339   225.4056   13.1101   37.7400  202.49179521414106
FM   3.70   0.0500   6   7.9126   673.9329   209.7426   1.8625   5.9741  202.51909840272722
#--- new collection started at 15:29:19---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:30:55---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:32:09---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:52---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:37---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:49---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:59---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:16---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:33:16---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0080   10   19.2472   3306.5687   349.6894   4.5197   14.4733  189.11591108332794
FM   3.80   0.0080   12   10.7631   3705.8274   342.6464   1.5310   5.3384  189.14948604886234
FM   3.80   0.0080   13   19.6446   3879.9660   339.6576   4.0694   13.3404  189.1655979138508
#--- new collection started at 14:35:11---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:36:27---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:37:44---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:39:21---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:40:48---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:42:21---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:44:07---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:45:58---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:48:06---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:50:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:52:01---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0050   12   16.9144   4614.9974   372.5167   2.9173   9.8813  180.00713284657186
FM   3.80   0.0050   14   33.4089   4899.8149   367.4343   6.8846   22.4581  180.03172159011086
#--- new collection started at 14:54:20---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:56:35---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0070   15   39.0663   4719.3914   355.0699   8.4023   27.0927  182.8294359206235
#--- new collection started at 14:58:46---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0095   9   27.8920   2824.0239   337.5097   6.7360   21.3190  193.78562989572708
FM   3.80   0.0095   15   40.9613   3845.1200   318.4435   9.3527   29.6880  193.8933267806717
#--- new collection started at 15:01:31---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0100   10   16.7309   2922.7513   329.5871   3.6802   11.9449  194.67474042864103
FM   3.80   0.0100   15   39.4525   3714.3027   314.5211   9.0141   28.6260  194.76457446467754
FM   3.80   0.0100   16   50.0857   3868.2400   311.7489   11.4422   36.0921  194.78088184641504
#--- new collection started at 15:04:10---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0125   11   10.7111   2758.1476   314.4802   1.7316   5.9311  198.92701298753906
FM   3.80   0.0125   14   27.5682   3232.6001   305.1385   6.2324   19.9690  198.98392318903308
FM   3.80   0.0125   17   55.9929   3624.5835   297.3173   12.8062   40.1662  199.03547033784554
#--- new collection started at 15:06:19---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.80   0.0135   11   12.5165   2607.7966   310.1174   2.3430   7.8383  200.58228917756384
